time,futOpen,futHigh,futLow,futClose,futVolume,spotOpen,spotHigh,spotLow,spotClose,spotVolume,hiFP,loFP,fp
2025.01.02 05:00,1.03995,1.04,1.0395,1.0397,2077,1.037237,1.037344,1.036484,1.036699,0,0.003516,0.002156,0.003001
2025.01.02 06:00,1.03965,1.03975,1.0393,1.0397,2186,1.036484,1.036699,1.036377,1.036699,0,0.003373,0.002601,0.003001
2025.01.02 07:00,1.0397,1.0405,1.03955,1.03955,5035,1.036699,1.037452,1.036592,1.036592,0,0.003908,0.002098,0.002958
2025.01.02 08:00,1.03955,1.04035,1.0379,1.0395,11380,1.036807,1.037237,1.034982,1.036592,0,0.005368,0.000663,0.002908
2025.01.02 09:00,1.03955,1.0403,1.0382,1.03845,6586,1.036699,1.037344,1.035304,1.035411,0,0.004996,0.000856,0.003039
2025.01.02 10:00,1.03845,1.03895,1.03465,1.03495,20480,1.035518,1.035947,1.031885,1.031885,0,0.007065,-0.001297,0.003065
2025.01.02 11:00,1.0349,1.0367,1.03475,1.03645,9669,1.031992,1.033592,1.031885,1.033378,0,0.004815,0.001158,0.003072
2025.01.02 12:00,1.0365,1.0367,1.0347,1.0351,9830,1.033592,1.033699,1.031885,1.031992,0,0.004815,0.001001,0.003108
2025.01.02 13:00,1.0351,1.03625,1.03435,1.0346,29642,1.031885,1.033165,1.031459,1.031779,0,0.004791,0.001185,0.002821
2025.01.02 14:00,1.0346,1.03565,1.03345,1.03365,16636,1.031566,1.032524,1.030503,1.030609,0,0.005147,0.000926,0.003041
2025.01.02 15:00,1.03365,1.03415,1.0305,1.0307,36819,1.030715,1.03114,1.027749,1.027749,0,0.006401,-0.00064,0.002951
2025.01.02 16:00,1.03065,1.0309,1.0256,1.0293,56856,1.027855,1.027855,1.023751,1.026483,0,0.007149,-0.002255,0.002817
2025.01.02 17:00,1.0293,1.03,1.02835,1.0297,15952,1.026378,1.02701,1.025641,1.026799,0,0.004359,0.00134,0.002901
