time,futOpen,futHigh,futLow,futClose,futVolume,spotOpen,spotHigh,spotLow,spotClose,spotVolume,hiFP,loFP,fp
2026-01-02 05:00:00,1.3476,1.3478,1.3468,1.3469,400,1.347836,1.348109,1.347074,1.347201,0,0.000726,-0.001309,-0.000301
2026-01-02 06:00:00,1.3468,1.3468,1.3461,1.3466,791,1.347055,1.347055,1.346402,1.346856,0,0.000398,-0.000955,-0.000256
2026-01-02 07:00:00,1.3465,1.3468,1.3455,1.3463,2512,1.34682,1.347019,1.345859,1.346638,0,0.000941,-0.001519,-0.000338
2026-01-02 08:00:00,1.3462,1.3466,1.3447,1.3452,2838,1.346493,1.346566,1.345044,1.345497,0,0.001556,-0.001866,-0.000297
2026-01-02 09:00:00,1.3452,1.3462,1.3449,1.3453,2145,1.345659,1.346421,1.345261,1.345533,0,0.000939,-0.001521,-0.000233
2026-01-02 10:00:00,1.3453,1.3457,1.3442,1.3448,2639,1.345479,1.345768,1.344502,1.345153,0,0.001198,-0.001568,-0.000353
2026-01-02 11:00:00,1.3447,1.345,1.3432,1.3439,2714,1.345044,1.345225,1.343472,1.34414,0,0.001528,-0.002025,-0.00024
2026-01-02 12:00:00,1.3438,1.3447,1.3434,1.3444,2143,1.344158,1.344972,1.343887,1.344592,0,0.000813,-0.001572,-0.000192
2026-01-02 13:00:00,1.3444,1.3458,1.3441,1.3456,3318,1.344592,1.345895,1.344303,1.345895,0,0.001497,-0.001795,-0.000295
2026-01-02 14:00:00,1.3456,1.3466,1.3452,1.3463,4482,1.345804,1.346656,1.345406,1.346566,0,0.001194,-0.001456,-0.000266
2026-01-02 15:00:00,1.3463,1.35,1.3463,1.3494,8361,1.346765,1.350147,1.346692,1.349746,0,0.003308,-0.003847,-0.000346
2026-01-02 16:00:00,1.3494,1.3497,1.3472,1.3475,5085,1.349819,1.349856,1.347418,1.347745,0,0.002282,-0.002656,-0.000245
2026-01-02 17:00:00,1.3475,1.3476,1.3459,1.3461,2510,1.347836,1.347836,1.346221,1.346384,0,0.001379,-0.001936,-0.000284
2026-01-02 18:00:00,1.3461,1.3461,1.3444,1.3449,1913,1.346294,1.34633,1.344719,1.345207,0,0.001381,-0.00193,-0.000307
2026-01-02 19:00:00,1.3449,1.3456,1.3445,1.3453,4941,1.345116,1.345732,1.344809,1.345515,0,0.000791,-0.001232,-0.000215
2026-01-02 20:00:00,1.3453,1.3455,1.3448,1.3455,2253,1.345424,1.34575,1.345044,1.34575,0,0.000456,-0.00095,-0.00025
2026-01-02 21:00:00,1.3454,1.3465,1.3454,1.3459,1517,1.345913,1.346729,1.345732,1.346167,0,0.000768,-0.001329,-0.000267
2026-01-05 00:00:00,1.3435,1.3446,1.3435,1.3441,1027,1.344321,1.344791,1.344014,1.344357,0,0.000586,-0.001291,-0.000257
2026-01-05 01:00:00,1.344,1.3446,1.3436,1.3438,1130,1.344213,1.344899,1.34396,1.344014,0,0.00064,-0.001299,-0.000214
2026-01-05 02:00:00,1.3438,1.344,1.3423,1.3429,1371,1.344158,1.344194,1.342624,1.343147,0,0.001376,-0.001894,-0.000247
2026-01-05 03:00:00,1.3429,1.3433,1.3411,1.3414,1423,1.343346,1.343598,1.341526,1.34167,0,0.001774,-0.002498,-0.00027
2026-01-05 04:00:00,1.3413,1.3425,1.3411,1.3424,1474,1.341544,1.342841,1.341544,1.342642,0,0.000956,-0.001741,-0.000242
2026-01-05 05:00:00,1.3423,1.343,1.3421,1.3426,761,1.342552,1.343219,1.342372,1.342931,0,0.000628,-0.001119,-0.000331
2026-01-05 06:00:00,1.3426,1.3434,1.3419,1.3434,1107,1.342931,1.343743,1.342246,1.343634,0,0.001154,-0.001843,-0.000234
2026-01-05 07:00:00,1.3434,1.3434,1.3419,1.342,2743,1.343562,1.343616,1.34221,1.342354,0,0.00119,-0.001716,-0.000354
2026-01-05 08:00:00,1.3421,1.3437,1.3416,1.3423,3800,1.342426,1.343887,1.342012,1.342552,0,0.001688,-0.002287,-0.000252
2026-01-05 09:00:00,1.3424,1.3441,1.342,1.344,3198,1.342732,1.344357,1.342354,1.344357,0,0.001746,-0.002357,-0.000357
2026-01-05 10:00:00,1.344,1.3463,1.3438,1.3462,5233,1.344267,1.346439,1.344122,1.346312,0,0.002178,-0.002639,-0.000112
2026-01-05 11:00:00,1.3462,1.3469,1.3456,1.3457,3006,1.346239,1.347074,1.345877,1.345986,0,0.001023,-0.001474,-0.000286
2026-01-05 12:00:00,1.3458,1.3472,1.3451,1.3453,3005,1.345859,1.347436,1.345406,1.345641,0,0.001794,-0.002336,-0.000342
2026-01-05 13:00:00,1.3454,1.3454,1.3423,1.345,5848,1.345569,1.345569,1.342606,1.345297,0,0.002794,-0.003269,-0.000297
2026-01-05 14:00:00,1.3451,1.3474,1.3449,1.3471,8972,1.345352,1.347527,1.345261,1.347328,0,0.002139,-0.002627,-0.000228
2026-01-05 15:00:00,1.3472,1.3502,1.3471,1.3501,10234,1.347564,1.350402,1.347418,1.350311,0,0.002782,-0.003302,-0.000211
2026-01-05 16:00:00,1.35,1.3523,1.35,1.3523,8931,1.350512,1.352484,1.350421,1.352466,0,0.001879,-0.002484,-0.000166
2026-01-05 17:00:00,1.3523,1.3537,1.3522,1.353,7710,1.352649,1.353821,1.352631,1.353327,0,0.001069,-0.001621,-0.000327
2026-01-05 18:00:00,1.353,1.3537,1.3527,1.3537,4029,1.353107,1.35395,1.353015,1.35395,0,0.000685,-0.00125,-0.00025
2026-01-05 19:00:00,1.3537,1.3544,1.3534,1.354,6928,1.354115,1.354555,1.353601,1.354353,0,0.000799,-0.001155,-0.000353
2026-01-05 20:00:00,1.3541,1.3544,1.3539,1.354,2006,1.354371,1.354701,1.35428,1.354426,0,0.000121,-0.000801,-0.000426
2026-01-05 21:00:00,1.354,1.3546,1.3538,1.3539,1786,1.354353,1.354848,1.354023,1.354243,0,0.000577,-0.001048,-0.000343
2026-01-05 23:00:00,1.3539,1.354,1.353,1.353,0,1.354115,1.354133,1.35329,1.35329,0,0.00071,-0.001133,-0.00029
2026-01-06 00:00:00,1.3531,1.3533,1.3526,1.3533,948,1.353546,1.35362,1.352905,1.35362,0,0.000395,-0.00102,-0.00032
2026-01-06 01:00:00,1.3534,1.3544,1.3529,1.3543,1193,1.353748,1.354683,1.353235,1.354683,0,0.001165,-0.001783,-0.000383
2026-01-06 02:00:00,1.3544,1.3556,1.354,1.3554,1296,1.354646,1.355712,1.35428,1.355712,0,0.00132,-0.001712,-0.000312
2026-01-06 03:00:00,1.3554,1.356,1.3549,1.3555,819,1.355601,1.356226,1.355179,1.355951,0,0.000821,-0.001326,-0.000451
2026-01-06 04:00:00,1.3556,1.3559,1.3552,1.3554,0,1.356098,1.356245,1.355454,1.35562,0,0.000446,-0.001045,-0.00022
2026-01-06 05:00:00,1.3555,1.3555,1.3544,1.3548,609,1.355528,1.355767,1.35472,1.354977,0,0.00078,-0.001367,-0.000177
2026-01-06 06:00:00,1.3548,1.3555,1.3547,1.3553,1402,1.354922,1.355822,1.354922,1.355657,0,0.000578,-0.001122,-0.000357
